,image_file_name,color,style,part,season,category
455,hoody_jacket_0002.jpg,black,sporty,outer,spring/fall,hoody_jacket
456,hoody_jacket_0003.jpg,green,sporty,outer,spring/fall,hoody_jacket
457,hoody_jacket_0004.jpg,white,sporty,outer,spring/fall,hoody_jacket
458,hoody_jacket_0005.jpg,gray,casual,outer,spring/fall,hoody_jacket
459,hoody_jacket_0006.jpg,black,casual,outer,spring/fall,hoody_jacket
460,hoody_jacket_0007.jpg,gray,casual,outer,spring/fall,hoody_jacket
461,hoody_jacket_0008.jpg,yellow,sporty,outer,spring/fall,hoody_jacket
462,hoody_jacket_0009.jpg,black,sporty,outer,spring/fall,hoody_jacket
463,hoody_jacket_0010.jpg,black,casual,outer,spring/fall,hoody_jacket
464,hoody_jacket_0011.jpg,khaki,sporty,outer,spring/fall,hoody_jacket
465,hoody_jacket_0012.jpg,gray,casual,outer,spring/fall,hoody_jacket
466,hoody_jacket_0013.jpg,red,sporty,outer,spring/fall,hoody_jacket
467,hoody_jacket_0014.jpg,navy,casual,outer,spring/fall,hoody_jacket
468,hoody_jacket_0015.jpg,white,casual,outer,spring/fall,hoody_jacket
469,hoody_jacket_0016.jpg,yellow,sporty,outer,spring/fall,hoody_jacket
470,hoody_jacket_0017.jpg,khaki,sporty,outer,spring/fall,hoody_jacket
471,hoody_jacket_0018.jpg,black,sporty,outer,spring/fall,hoody_jacket
472,hoody_jacket_0019.jpg,red,sporty,outer,spring/fall,hoody_jacket
473,hoody_jacket_0020.jpg,orange,sporty,outer,spring/fall,hoody_jacket
474,hoody_jacket_0021.jpg,gray,casual,outer,spring/fall,hoody_jacket
475,hoody_jacket_0022.jpg,navy,casual,outer,spring/fall,hoody_jacket
476,hoody_jacket_0023.jpg,lime,casual,outer,spring/fall,hoody_jacket
477,hoody_jacket_0024.jpg,navy,casual,outer,spring/fall,hoody_jacket
478,hoody_jacket_0025.jpg,khaki,casual,outer,spring/fall,hoody_jacket
479,hoody_jacket_0026.jpg,beige,casual,outer,spring/fall,hoody_jacket
480,hoody_jacket_0027.jpg,gray,casual,outer,spring/fall,hoody_jacket
481,hoody_jacket_0028.jpg,navy,casual,outer,spring/fall,hoody_jacket
482,hoody_jacket_0029.jpg,yellow,sporty,outer,spring/fall,hoody_jacket
483,hoody_jacket_0030.jpg,red,casual,outer,spring/fall,hoody_jacket
484,hoody_jacket_0031.jpg,orange,casual,outer,spring/fall,hoody_jacket
485,hoody_jacket_0032.jpg,red,sporty,outer,spring/fall,hoody_jacket
486,hoody_jacket_0033.jpg,white,casual,outer,spring/fall,hoody_jacket
487,hoody_jacket_0034.jpg,green,sporty,outer,spring/fall,hoody_jacket
488,hoody_jacket_0035.jpg,red,casual,outer,winter,hoody_jacket
489,hoody_jacket_0036.jpg,blue,casual,outer,spring/fall,hoody_jacket
490,hoody_jacket_0037.jpg,blue,casual,outer,spring/fall,hoody_jacket
491,hoody_jacket_0038.jpg,dark_beige,casual,outer,spring/fall,hoody_jacket
492,hoody_jacket_0039.jpg,orange,sporty,outer,spring/fall,hoody_jacket
493,hoody_jacket_0040.jpg,gray,casual,outer,spring/fall,hoody_jacket
494,hoody_jacket_0041.jpg,black,sporty,outer,spring/fall,hoody_jacket
495,hoody_jacket_0042.jpg,navy,sporty,outer,spring/fall,hoody_jacket
496,hoody_jacket_0043.jpg,pink,casual,outer,spring/fall,hoody_jacket
497,hoody_jacket_0044.jpg,gray,casual,outer,winter,hoody_jacket
498,hoody_jacket_0045.jpg,khaki,sporty,outer,spring/fall,hoody_jacket
499,hoody_jacket_0046.jpg,red,casual,outer,spring/fall,hoody_jacket
500,hoody_jacket_0047.jpg,black,sporty,outer,spring/fall,hoody_jacket
501,hoody_jacket_0048.jpg,skyblue,sporty,outer,spring/fall,hoody_jacket
502,hoody_jacket_0049.jpg,white,sporty,outer,spring/fall,hoody_jacket
503,hoody_jacket_0050.jpg,pink,sporty,outer,spring/fall,hoody_jacket
504,fleece_jacket_0001.jpg,beige,casual,outer,winter,fleece_jacket
505,fleece_jacket_0002.jpg,blue,casual,outer,winter,fleece_jacket
506,fleece_jacket_0003.jpg,white,casual,outer,winter,fleece_jacket
507,fleece_jacket_0004.jpg,beige,casual,outer,winter,fleece_jacket
508,fleece_jacket_0005.jpg,red,casual,outer,winter,fleece_jacket
509,fleece_jacket_0006.jpg,brown,casual,outer,winter,fleece_jacket
510,fleece_jacket_0007.jpg,beige,casual,outer,winter,fleece_jacket
511,fleece_jacket_0008.jpg,beige,casual,outer,winter,fleece_jacket
512,fleece_jacket_0009.jpg,white,casual,outer,winter,fleece_jacket
513,fleece_jacket_0010.jpg,white,casual,outer,winter,fleece_jacket
514,fleece_jacket_0011.jpg,khaki,casual,outer,winter,fleece_jacket
515,fleece_jacket_0012.jpg,green,casual,outer,winter,fleece_jacket
516,fleece_jacket_0013.jpg,white,casual,outer,winter,fleece_jacket
517,fleece_jacket_0014.jpg,beige,casual,outer,winter,fleece_jacket
518,fleece_jacket_0015.jpg,white,casual,outer,winter,fleece_jacket
519,fleece_jacket_0016.jpg,black,casual,outer,winter,fleece_jacket
520,fleece_jacket_0017.jpg,white,casual,outer,winter,fleece_jacket
521,fleece_jacket_0018.jpg,white,casual,outer,winter,fleece_jacket
522,fleece_jacket_0019.jpg,white,casual,outer,winter,fleece_jacket
523,fleece_jacket_0020.jpg,beige,casual,outer,winter,fleece_jacket
524,fleece_jacket_0021.jpg,white,casual,outer,winter,fleece_jacket
525,fleece_jacket_0022.jpg,beige,casual,outer,winter,fleece_jacket
526,fleece_jacket_0023.jpg,gray,casual,outer,winter,fleece_jacket
527,fleece_jacket_0024.jpg,khaki,casual,outer,winter,fleece_jacket
528,fleece_jacket_0025.jpg,blue,casual,outer,winter,fleece_jacket
529,fleece_jacket_0026.jpg,white,casual,outer,winter,fleece_jacket
530,fleece_jacket_0027.jpg,white,casual,outer,winter,fleece_jacket
531,fleece_jacket_0028.jpg,green,casual,outer,winter,fleece_jacket
532,fleece_jacket_0029.jpg,beige,casual,outer,winter,fleece_jacket
533,fleece_jacket_0030.jpg,skyblue,casual,outer,winter,fleece_jacket
534,fleece_jacket_0031.jpg,purple,casual,outer,winter,fleece_jacket
535,fleece_jacket_0032.jpg,white,casual,outer,winter,fleece_jacket
536,fleece_jacket_0033.jpg,blue,sporty,outer,winter,fleece_jacket
537,fleece_jacket_0034.jpg,gray,casual,outer,winter,fleece_jacket
538,fleece_jacket_0035.jpg,green,casual,outer,winter,fleece_jacket
539,fleece_jacket_0036.jpg,gray,casual,outer,winter,fleece_jacket
540,fleece_jacket_0037.jpg,purple,casual,outer,winter,fleece_jacket
541,fleece_jacket_0038.jpg,beige,casual,outer,winter,fleece_jacket
542,fleece_jacket_0039.jpg,red,casual,outer,winter,fleece_jacket
543,fleece_jacket_0040.jpg,beige,casual,outer,winter,fleece_jacket
544,fleece_jacket_0041.jpg,beige,casual,outer,winter,fleece_jacket
545,fleece_jacket_0042.jpg,beige,casual,outer,winter,fleece_jacket
546,fleece_jacket_0043.jpg,purple,street,outer,winter,fleece_jacket
547,fleece_jacket_0044.jpg,red,casual,outer,winter,fleece_jacket
548,fleece_jacket_0045.jpg,blue,sporty,outer,winter,fleece_jacket
549,fleece_jacket_0046.jpg,white,casual,outer,winter,fleece_jacket
550,fleece_jacket_0047.jpg,gray,casual,outer,winter,fleece_jacket
551,fleece_jacket_0048.jpg,black,casual,outer,winter,fleece_jacket
552,fleece_jacket_0049.jpg,gray,casual,outer,winter,fleece_jacket
553,fleece_jacket_0050.jpg,white,casual,outer,winter,fleece_jacket
554,coach_jacket_0001.jpg,dark_beige,street,outer,winter,coach_jacket
555,coach_jacket_0002.jpg,black,street,outer,spring/fall,coach_jacket
556,coach_jacket_0003.jpg,khaki,street,outer,spring/fall,coach_jacket
557,coach_jacket_0004.jpg,purple,street,outer,spring/fall,coach_jacket
558,coach_jacket_0005.jpg,beige,street,outer,spring/fall,coach_jacket
559,coach_jacket_0006.jpg,khaki,street,outer,winter,coach_jacket
560,coach_jacket_0007.jpg,black,street,outer,spring/fall,coach_jacket
561,coach_jacket_0008.jpg,black,street,outer,spring/fall,coach_jacket
562,coach_jacket_0009.jpg,navy,street,outer,spring/fall,coach_jacket
563,coach_jacket_0010.jpg,gray,street,outer,spring/fall,coach_jacket
564,coach_jacket_0011.jpg,orange,street,outer,spring/fall,coach_jacket
565,coach_jacket_0012.jpg,brown,street,outer,spring/fall,coach_jacket
566,coach_jacket_0013.jpg,navy,street,outer,spring/fall,coach_jacket
567,coach_jacket_0014.jpg,black,street,outer,winter,coach_jacket
568,coach_jacket_0015.jpg,red,street,outer,spring/fall,coach_jacket
569,coach_jacket_0016.jpg,yellow,street,outer,spring/fall,coach_jacket
570,coach_jacket_0017.jpg,black,street,outer,spring/fall,coach_jacket
571,coach_jacket_0018.jpg,black,street,outer,spring/fall,coach_jacket
572,coach_jacket_0019.jpg,black,street,outer,spring/fall,coach_jacket
573,coach_jacket_0020.jpg,white,street,outer,spring/fall,coach_jacket
574,coach_jacket_0021.jpg,green,street,outer,spring/fall,coach_jacket
575,coach_jacket_0022.jpg,gray,street,outer,spring/fall,coach_jacket
576,coach_jacket_0023.jpg,green,street,outer,spring/fall,coach_jacket
577,coach_jacket_0024.jpg,black,street,outer,spring/fall,coach_jacket
578,coach_jacket_0025.jpg,green,street,outer,spring/fall,coach_jacket
579,coach_jacket_0026.jpg,black,street,outer,spring/fall,coach_jacket
580,coach_jacket_0027.jpg,beige,street,outer,spring/fall,coach_jacket
581,coach_jacket_0028.jpg,khaki,street,outer,spring/fall,coach_jacket
582,coach_jacket_0029.jpg,blue,street,outer,spring/fall,coach_jacket
583,coach_jacket_0030.jpg,orange,street,outer,spring/fall,coach_jacket
584,coach_jacket_0031.jpg,dark_beige,street,outer,spring/fall,coach_jacket
585,coach_jacket_0032.jpg,blue,street,outer,spring/fall,coach_jacket
586,coach_jacket_0033.jpg,red,street,outer,spring/fall,coach_jacket
587,coach_jacket_0034.jpg,gray,street,outer,spring/fall,coach_jacket
588,coach_jacket_0035.jpg,beige,street,outer,spring/fall,coach_jacket
589,coach_jacket_0036.jpg,yellow,street,outer,spring/fall,coach_jacket
590,coach_jacket_0037.jpg,beige,street,outer,spring/fall,coach_jacket
591,coach_jacket_0038.jpg,black,street,outer,spring/fall,coach_jacket
592,coach_jacket_0039.jpg,pink,street,outer,spring/fall,coach_jacket
593,coach_jacket_0040.jpg,gray,street,outer,spring/fall,coach_jacket
594,coach_jacket_0041.jpg,black,street,outer,spring/fall,coach_jacket
595,coach_jacket_0042.jpg,blue,street,outer,spring/fall,coach_jacket
596,coach_jacket_0043.jpg,navy,street,outer,spring/fall,coach_jacket
597,coach_jacket_0044.jpg,lime,street,outer,spring/fall,coach_jacket
598,coach_jacket_0045.jpg,navy,street,outer,spring/fall,coach_jacket
599,coach_jacket_0046.jpg,skyblue,casual,outer,spring/fall,coach_jacket
600,coach_jacket_0047.jpg,skyblue,casual,outer,spring/fall,coach_jacket
601,coach_jacket_0048.jpg,blue,casual,outer,spring/fall,coach_jacket
602,coach_jacket_0049.jpg,white,casual,outer,spring/fall,coach_jacket
603,coach_jacket_0050.jpg,brown,casual,outer,winter,coach_jacket
604,jumper_0001.jpg,black,casual,outer,spring/fall,jumper
605,jumper_0002.jpg,purple,casual,outer,spring/fall,jumper
606,jumper_0003.jpg,skyblue,casual,outer,spring/fall,jumper
607,jumper_0004.jpg,brown,casual,outer,spring/fall,jumper
608,jumper_0005.jpg,black,casual,outer,spring/fall,jumper
609,jumper_0006.jpg,khaki,casual,outer,spring/fall,jumper
610,jumper_0007.jpg,navy,casual,outer,spring/fall,jumper
611,jumper_0008.jpg,black,casual,outer,spring/fall,jumper
612,jumper_0009.jpg,navy,casual,outer,spring/fall,jumper
613,jumper_0010.jpg,red,casual,outer,spring/fall,jumper
614,jumper_0011.jpg,black,casual,outer,spring/fall,jumper
615,jumper_0012.jpg,pink,casual,outer,spring/fall,jumper
616,jumper_0013.jpg,navy,casual,outer,spring/fall,jumper
617,jumper_0014.jpg,gray,casual,outer,spring/fall,jumper
618,jumper_0015.jpg,gray,casual,outer,spring/fall,jumper
619,jumper_0016.jpg,gray,casual,outer,spring/fall,jumper
620,jumper_0017.jpg,purple,casual,outer,spring/fall,jumper
621,jumper_0018.jpg,black,casual,outer,spring/fall,jumper
622,jumper_0019.jpg,white,casual,outer,spring/fall,jumper
623,jumper_0020.jpg,green,casual,outer,spring/fall,jumper
624,jumper_0021.jpg,brown,casual,outer,spring/fall,jumper
625,jumper_0022.jpg,gray,casual,outer,spring/fall,jumper
626,jumper_0023.jpg,khaki,casual,outer,spring/fall,jumper
627,jumper_0024.jpg,black,casual,outer,spring/fall,jumper
628,jumper_0025.jpg,khaki,casual,outer,winter,jumper
629,jumper_0026.jpg,black,casual,outer,spring/fall,jumper
630,jumper_0027.jpg,black,casual,outer,spring/fall,jumper
631,jumper_0028.jpg,black,casual,outer,spring/fall,jumper
632,jumper_0029.jpg,black,casual,outer,spring/fall,jumper
633,jumper_0030.jpg,gray,casual,outer,spring/fall,jumper
634,jumper_0031.jpg,black,casual,outer,spring/fall,jumper
635,jumper_0032.jpg,black,casual,outer,spring/fall,jumper
636,jumper_0033.jpg,black,casual,outer,spring/fall,jumper
637,jumper_0034.jpg,beige,casual,outer,spring/fall,jumper
638,jumper_0035.jpg,black,casual,outer,spring/fall,jumper
639,jumper_0036.jpg,black,casual,outer,spring/fall,jumper
640,jumper_0037.jpg,black,casual,outer,spring/fall,jumper
641,jumper_0038.jpg,black,casual,outer,spring/fall,jumper
642,jumper_0039.jpg,black,casual,outer,winter,jumper
643,jumper_0040.jpg,khaki,casual,outer,spring/fall,jumper
644,jumper_0041.jpg,black,casual,outer,spring/fall,jumper
645,jumper_0042.jpg,black,casual,outer,spring/fall,jumper
646,jumper_0043.jpg,khaki,casual,outer,spring/fall,jumper
647,jumper_0044.jpg,black,casual,outer,spring/fall,jumper
648,jumper_0045.jpg,gray,casual,outer,spring/fall,jumper
649,jumper_0046.jpg,beige,casual,outer,spring/fall,jumper
650,jumper_0047.jpg,red,casual,outer,spring/fall,jumper
651,jumper_0048.jpg,white,casual,outer,winter,jumper
652,jumper_0049.jpg,khaki,casual,outer,spring/fall,jumper
653,jumper_0050.jpg,navy,casual,outer,spring/fall,jumper
654,leather_jacket_0001.jpg,black,street,outer,spring/fall,leather_jacket
655,leather_jacket_0002.jpg,beige,street,outer,winter,leather_jacket
656,leather_jacket_0003.jpg,pink,street,outer,winter,leather_jacket
657,leather_jacket_0004.jpg,brown,street,outer,winter,leather_jacket
658,leather_jacket_0005.jpg,brown,street,outer,winter,leather_jacket
659,leather_jacket_0006.jpg,black,street,outer,winter,leather_jacket
660,leather_jacket_0007.jpg,black,street,outer,winter,leather_jacket
661,leather_jacket_0008.jpg,beige,street,outer,winter,leather_jacket
662,leather_jacket_0009.jpg,beige,street,outer,winter,leather_jacket
663,leather_jacket_0010.jpg,skyblue,street,outer,winter,leather_jacket
664,leather_jacket_0011.jpg,brown,street,outer,winter,leather_jacket
665,leather_jacket_0012.jpg,black,street,outer,winter,leather_jacket
666,leather_jacket_0013.jpg,brown,street,outer,winter,leather_jacket
667,leather_jacket_0014.jpg,brown,street,outer,winter,leather_jacket
668,leather_jacket_0015.jpg,black,street,outer,spring/fall,leather_jacket
669,leather_jacket_0016.jpg,brown,street,outer,winter,leather_jacket
670,leather_jacket_0017.jpg,black,street,outer,winter,leather_jacket
671,leather_jacket_0018.jpg,black,street,outer,spring/fall,leather_jacket
672,leather_jacket_0019.jpg,black,street,outer,spring/fall,leather_jacket
673,leather_jacket_0020.jpg,brown,street,outer,winter,leather_jacket
674,leather_jacket_0021.jpg,black,street,outer,spring/fall,leather_jacket
675,leather_jacket_0022.jpg,black,street,outer,spring/fall,leather_jacket
676,leather_jacket_0023.jpg,black,street,outer,winter,leather_jacket
677,leather_jacket_0024.jpg,brown,street,outer,winter,leather_jacket
678,leather_jacket_0025.jpg,beige,street,outer,winter,leather_jacket
679,leather_jacket_0026.jpg,black,street,outer,winter,leather_jacket
680,leather_jacket_0027.jpg,black,street,outer,spring/fall,leather_jacket
681,leather_jacket_0028.jpg,black,street,outer,winter,leather_jacket
682,leather_jacket_0029.jpg,khaki,street,outer,spring/fall,leather_jacket
683,leather_jacket_0030.jpg,black,street,outer,winter,leather_jacket
684,leather_jacket_0031.jpg,black,street,outer,winter,leather_jacket
685,leather_jacket_0032.jpg,gray,street,outer,winter,leather_jacket
686,leather_jacket_0033.jpg,green,street,outer,winter,leather_jacket
687,leather_jacket_0034.jpg,black,street,outer,winter,leather_jacket
688,leather_jacket_0035.jpg,brown,street,outer,winter,leather_jacket
689,leather_jacket_0036.jpg,brown,street,outer,winter,leather_jacket
690,leather_jacket_0037.jpg,black,street,outer,winter,leather_jacket
691,leather_jacket_0038.jpg,black,street,outer,spring/fall,leather_jacket
692,leather_jacket_0039.jpg,black,street,outer,winter,leather_jacket
693,leather_jacket_0040.jpg,black,street,outer,spring/fall,leather_jacket
694,leather_jacket_0041.jpg,brown,street,outer,spring/fall,leather_jacket
695,leather_jacket_0042.jpg,black,street,outer,winter,leather_jacket
696,leather_jacket_0043.jpg,black,street,outer,spring/fall,leather_jacket
697,leather_jacket_0044.jpg,orange,street,outer,spring/fall,leather_jacket
698,leather_jacket_0045.jpg,black,street,outer,spring/fall,leather_jacket
699,leather_jacket_0046.jpg,brown,street,outer,spring/fall,leather_jacket
700,leather_jacket_0047.jpg,black,street,outer,spring/fall,leather_jacket
701,leather_jacket_0048.jpg,brown,street,outer,spring/fall,leather_jacket
702,leather_jacket_0049.jpg,black,street,outer,winter,leather_jacket
703,leather_jacket_0050.jpg,black,street,outer,spring/fall,leather_jacket
704,leather_jacket_0051.jpg,beige,street,outer,spring/fall,leather_jacket
705,leather_jacket_0052.jpg,brown,street,outer,winter,leather_jacket
706,leather_jacket_0053.jpg,black,street,outer,winter,leather_jacket
707,leather_jacket_0054.jpg,black,street,outer,spring/fall,leather_jacket
708,leather_jacket_0055.jpg,brown,street,outer,spring/fall,leather_jacket
709,leather_jacket_0056.jpg,black,street,outer,winter,leather_jacket
710,leather_jacket_0057.jpg,red,street,outer,spring/fall,leather_jacket
711,leather_jacket_0058.jpg,red,street,outer,spring/fall,leather_jacket
712,leather_jacket_0059.jpg,khaki,street,outer,winter,leather_jacket
713,leather_jacket_0060.jpg,beige,street,outer,winter,leather_jacket
714,leather_jacket_0061.jpg,black,street,outer,spring/fall,leather_jacket
715,cardigan_0001.jpg,gray,casual,outer,winter,cardigan
716,cardigan_0002.jpg,gray,casual,outer,spring/fall,cardigan
717,cardigan_0003.jpg,green,casual,outer,spring/fall,cardigan
718,cardigan_0004.jpg,black,casual,outer,spring/fall,cardigan
719,cardigan_0005.jpg,black,casual,outer,spring/fall,cardigan
720,cardigan_0006.jpg,gray,casual,outer,spring/fall,cardigan
721,cardigan_0007.jpg,brown,casual,outer,spring/fall,cardigan
722,cardigan_0008.jpg,dark_beige,casual,outer,spring/fall,cardigan
723,cardigan_0009.jpg,skyblue,casual,outer,spring/fall,cardigan
724,cardigan_0010.jpg,brown,casual,outer,spring/fall,cardigan
725,cardigan_0011.jpg,dark_beige,casual,outer,spring/fall,cardigan
726,cardigan_0012.jpg,black,casual,outer,spring/fall,cardigan
727,cardigan_0013.jpg,blue,casual,outer,spring/fall,cardigan
728,cardigan_0014.jpg,black,casual,outer,winter,cardigan
729,cardigan_0015.jpg,white,casual,outer,spring/fall,cardigan
730,cardigan_0016.jpg,gray,casual,outer,spring/fall,cardigan
731,cardigan_0017.jpg,gray,casual,outer,spring/fall,cardigan
732,cardigan_0018.jpg,black,casual,outer,spring/fall,cardigan
733,cardigan_0019.jpg,orange,casual,outer,spring/fall,cardigan
734,cardigan_0020.jpg,orange,casual,outer,spring/fall,cardigan
735,cardigan_0021.jpg,white,casual,outer,spring/fall,cardigan
736,cardigan_0022.jpg,purple,casual,outer,spring/fall,cardigan
737,cardigan_0023.jpg,red,casual,outer,spring/fall,cardigan
738,cardigan_0024.jpg,navy,casual,outer,spring/fall,cardigan
739,cardigan_0025.jpg,orange,casual,outer,spring/fall,cardigan
740,cardigan_0026.jpg,beige,casual,outer,spring/fall,cardigan
741,cardigan_0027.jpg,brown,casual,outer,spring/fall,cardigan
742,cardigan_0028.jpg,gray,casual,outer,spring/fall,cardigan
743,cardigan_0029.jpg,beige,casual,outer,winter,cardigan
744,cardigan_0030.jpg,beige,casual,outer,winter,cardigan
745,cardigan_0031.jpg,green,casual,outer,winter,cardigan
746,cardigan_0032.jpg,brown,casual,outer,spring/fall,cardigan
747,cardigan_0033.jpg,navy,casual,outer,spring/fall,cardigan
748,cardigan_0034.jpg,gray,casual,outer,spring/fall,cardigan
749,cardigan_0035.jpg,gray,casual,outer,spring/fall,cardigan
750,cardigan_0036.jpg,pink,casual,outer,spring/fall,cardigan
751,cardigan_0037.jpg,yellow,casual,outer,spring/fall,cardigan
752,cardigan_0038.jpg,navy,casual,outer,spring/fall,cardigan
753,cardigan_0039.jpg,black,luxury,outer,winter,cardigan
754,cardigan_0040.jpg,blue,casual,outer,spring/fall,cardigan
755,cardigan_0041.jpg,white,casual,outer,spring/fall,cardigan
756,cardigan_0042.jpg,brown,casual,outer,spring/fall,cardigan
757,cardigan_0043.jpg,black,casual,outer,spring/fall,cardigan
758,cardigan_0044.jpg,black,casual,outer,spring/fall,cardigan
759,cardigan_0045.jpg,beige,casual,outer,spring/fall,cardigan
760,cardigan_0046.jpg,pink,casual,outer,spring/fall,cardigan
761,cardigan_0047.jpg,navy,casual,outer,spring/fall,cardigan
762,cardigan_0048.jpg,gray,casual,outer,spring/fall,cardigan
763,cardigan_0049.jpg,gray,casual,outer,spring/fall,cardigan
764,cardigan_0050.jpg,green,casual,outer,spring/fall,cardigan
765,dress_0001.jpg,lime,casual,onepiece,summer,dress
766,dress_0002.jpg,brown,modern,onepiece,winter,dress
767,dress_0003.jpg,beige,lovely,onepiece,spring/fall,dress
768,dress_0004.jpg,white,formal/office,onepiece,spring/fall,dress
769,dress_0005.jpg,green,casual,onepiece,spring/fall,dress
770,dress_0006.jpg,beige,modern,onepiece,spring/fall,dress
771,dress_0007.jpg,orange,lovely,onepiece,spring/fall,dress
772,dress_0008.jpg,beige,lovely,onepiece,summer,dress
773,dress_0009.jpg,navy,casual,onepiece,summer,dress
774,dress_0010.jpg,white,formal/office,onepiece,spring/fall,dress
775,dress_0011.jpg,white,modern,onepiece,summer,dress
776,dress_0012.jpg,pink,casual,onepiece,summer,dress
777,dress_0013.jpg,red,formal/office,onepiece,spring/fall,dress
778,dress_0014.jpg,black,casual,onepiece,winter,dress
779,dress_0015.jpg,red,casual,onepiece,spring/fall,dress
780,dress_0016.jpg,beige,lovely,onepiece,spring/fall,dress
781,dress_0017.jpg,black,modern,onepiece,spring/fall,dress
782,dress_0018.jpg,dark_beige,purity,onepiece,summer,dress
783,dress_0019.jpg,yellow,modern,onepiece,summer,dress
784,dress_0020.jpg,black,modern,onepiece,winter,dress
785,dress_0021.jpg,black,modern,onepiece,winter,dress
786,dress_0022.jpg,dark_beige,modern,onepiece,winter,dress
787,dress_0023.jpg,purple,modern,onepiece,winter,dress
788,dress_0024.jpg,purple,modern,onepiece,winter,dress
789,dress_0025.jpg,purple,casual,onepiece,spring/fall,dress
790,dress_0026.jpg,red,lovely,onepiece,summer,dress
791,dress_0027.jpg,beige,casual,onepiece,winter,dress
792,dress_0028.jpg,red,casual,onepiece,winter,dress
793,dress_0029.jpg,brown,modern,onepiece,winter,dress
794,dress_0030.jpg,beige,casual,onepiece,winter,dress
795,dress_0031.jpg,white,lovely,onepiece,summer,dress
796,dress_0032.jpg,brown,sexy,onepiece,summer,dress
797,dress_0033.jpg,skyblue,purity,onepiece,summer,dress
798,dress_0034.jpg,orange,modern,onepiece,winter,dress
799,dress_0035.jpg,skyblue,modern,onepiece,winter,dress
800,dress_0036.jpg,yellow,lovely,onepiece,spring/fall,dress
801,dress_0037.jpg,black,lovely,onepiece,spring/fall,dress
802,dress_0038.jpg,black,lovely,onepiece,spring/fall,dress
803,dress_0039.jpg,blue,casual,onepiece,summer,dress
804,dress_0040.jpg,red,formal/office,onepiece,summer,dress
805,dress_0041.jpg,pink,purity,onepiece,summer,dress
806,dress_0042.jpg,green,casual,onepiece,spring/fall,dress
807,dress_0043.jpg,beige,casual,onepiece,summer,dress
808,dress_0044.jpg,blue,lovely,onepiece,summer,dress
809,dress_0045.jpg,black,casual,onepiece,winter,dress
810,dress_0046.jpg,skyblue,formal/office,onepiece,spring/fall,dress
811,dress_0047.jpg,blue,casual,onepiece,spring/fall,dress
812,dress_0048.jpg,gray,lovely,onepiece,summer,dress
813,dress_0049.jpg,brown,casual,onepiece,spring/fall,dress
814,dress_0050.jpg,gray,purity,onepiece,summer,dress
815,flat_shoes_0001.jpg,brown,modern,shoes,all,flat_shoes
816,flat_shoes_0002.jpg,brown,modern,shoes,all,flat_shoes
817,flat_shoes_0003.jpg,black,luxury,shoes,all,flat_shoes
818,flat_shoes_0004.jpg,black,luxury,shoes,all,flat_shoes
819,flat_shoes_0005.jpg,black,modern,shoes,all,flat_shoes
820,flat_shoes_0006.jpg,black,modern,shoes,all,flat_shoes
821,flat_shoes_0007.jpg,black,modern,shoes,all,flat_shoes
822,flat_shoes_0008.jpg,black,modern,shoes,all,flat_shoes
823,flat_shoes_0009.jpg,black,formal/office,shoes,all,flat_shoes
824,flat_shoes_0010.jpg,black,modern,shoes,all,flat_shoes
825,flat_shoes_0011.jpg,dark_beige,lovely,shoes,all,flat_shoes
826,flat_shoes_0012.jpg,dark_beige,lovely,shoes,all,flat_shoes
827,flat_shoes_0013.jpg,black,formal/office,shoes,all,flat_shoes
828,flat_shoes_0014.jpg,beige,purity,shoes,all,flat_shoes
829,flat_shoes_0015.jpg,beige,purity,shoes,all,flat_shoes
830,flat_shoes_0016.jpg,brown,formal/office,shoes,all,flat_shoes
831,flat_shoes_0017.jpg,brown,formal/office,shoes,all,flat_shoes
832,flat_shoes_0018.jpg,red,formal/office,shoes,all,flat_shoes
833,flat_shoes_0019.jpg,red,formal/office,shoes,all,flat_shoes
834,flat_shoes_0020.jpg,red,modern,shoes,all,flat_shoes
835,flat_shoes_0021.jpg,red,modern,shoes,all,flat_shoes
836,flat_shoes_0022.jpg,red,modern,shoes,all,flat_shoes
837,flat_shoes_0023.jpg,navy,formal/office,shoes,all,flat_shoes
838,flat_shoes_0024.jpg,navy,formal/office,shoes,all,flat_shoes
839,flat_shoes_0025.jpg,red,vintage,shoes,all,flat_shoes
840,flat_shoes_0026.jpg,red,vintage,shoes,all,flat_shoes
841,flat_shoes_0027.jpg,red,vintage,shoes,all,flat_shoes
842,flat_shoes_0028.jpg,skyblue,purity,shoes,all,flat_shoes
843,flat_shoes_0029.jpg,skyblue,purity,shoes,all,flat_shoes
844,flat_shoes_0030.jpg,skyblue,purity,shoes,all,flat_shoes
845,flat_shoes_0031.jpg,pink,lovely,shoes,all,flat_shoes
846,flat_shoes_0032.jpg,pink,lovely,shoes,all,flat_shoes
847,flat_shoes_0033.jpg,black,luxury,shoes,all,flat_shoes
848,flat_shoes_0034.jpg,pink,purity,shoes,all,flat_shoes
849,flat_shoes_0035.jpg,pink,purity,shoes,all,flat_shoes
850,flat_shoes_0036.jpg,pink,purity,shoes,all,flat_shoes
851,flat_shoes_0037.jpg,black,formal/office,shoes,all,flat_shoes
852,flat_shoes_0038.jpg,black,formal/office,shoes,all,flat_shoes
853,flat_shoes_0039.jpg,black,luxury,shoes,all,flat_shoes
854,flat_shoes_0040.jpg,black,luxury,shoes,all,flat_shoes
